LAMMPS Description

1104  atoms
1104  ellipsoids




2  atom types



0 120 xlo xhi
0 120 ylo yhi
0 0.25 zlo zhi







Atoms

55                    2          1   1                     101.257486 74.559678 0.166686      
56                    2          1   1                     2.743845 66.471320 0.137393        
57                    2          1   1                     48.692288 95.892723 0.066441       
58                    2          1   1                     12.454359 0.650967 0.232026        
59                    2          1   1                     47.532240 12.980558 0.008187       
60                    2          1   1                     38.146184 90.597515 0.014529       
61                    2          1   1                     40.798708 67.286790 0.227984       
62                    2          1   1                     101.618516 5.651856 0.156720       
63                     2          1   1                     95.421468 45.082543 0.236407      
64                     2          1   1                     13.578044 43.727855 0.003761      
65                     2          1   1                     110.575340 40.688345 0.236399     
66                     2          1   1                     42.426743 117.436657 0.051723     
67                     2          1   1                     111.502891 57.264375 0.181759     
68                     2          1   1                     70.079750 77.881971 0.192714      
69                     2          1   1                     37.824133 98.047874 0.011147      
70                     2          1   1                     113.048094 60.490217 0.085028     
71                     2          1   1                     3.052406 79.809609 0.068122       
72                     2          1   1                     104.572456 68.510071 0.191444     
73                     2          1   1                     50.912446 101.056445 0.198395     
74                     2          1   1                     95.517788 13.275955 0.016938      
75                     2          1   1                     72.310525 94.601243 0.225524      
76                     2          1   1                     67.052987 8.865951 0.004947       
77                     2          1   1                     118.850294 28.982329 0.011932     
78                     2          1   1                     93.034853 29.349918 0.127424      
79                     2          1   1                     84.161315 65.787436 0.214694      
80                     2          1   1                     37.688367 87.413645 0.006605      
81                     2          1   1                     94.993584 99.242286 0.233002      
82                     2          1   1                     71.137907 99.615304 0.006767      
83                     2          1   1                     78.653902 12.411998 0.064095      
84                     2          1   1                     21.631870 112.267532 0.245763     
85                     2          1   1                     74.783364 79.410936 0.231851      
86                     2          1   1                     54.447054 32.798474 0.007403      
87                     2          1   1                     30.418625 84.733651 0.122036      
88                     2          1   1                     28.050491 115.051178 0.164467     
89                     2          1   1                     67.272513 43.822710 0.003172      
90                     2          1   1                     18.571314 33.490846 0.031228      
91                     2          1   1                     72.635900 68.583434 0.241672      
92                     2          1   1                     44.494704 88.170670 0.115449      
93                     2          1   1                     62.338842 87.261479 0.195344      
94                     2          1   1                     65.343571 46.402674 0.142941      
95                     2          1   1                     13.379799 114.410401 0.157910     
96                     2          1   1                     100.609226 101.196205 0.216208    
97                     2          1   1                     1.534605 1.528944 0.156123        
98                     2          1   1                     103.848925 71.778073 0.141491     
99                     2          1   1                     21.376091 97.931063 0.128764      
100                    2          1   1                     39.188518 16.766601 0.066008      
101                    2          1   1                     6.702304 44.420703 0.081599       
102                    2          1   1                     60.884075 75.857644 0.165453      
103                    2          1   1                     56.974382 5.941732 0.013840       
104                    2          1   1                     94.926732 54.685833 0.113324      
105                    2          1   1                     100.199770 113.677060 0.003168    
106                    2          1   1                     81.540190 85.196399 0.108525      
107                    2          1   1                     117.488672 103.603176 0.232637    
108                    2          1   1                     82.380651 39.605118 0.160787      
109                    2          1   1                     5.762260 109.559215 0.074476      
110                    2          1   1                     78.265889 65.234137 0.004399      
111                    2          1   1                     69.618155 94.808369 0.100018      
112                    2          1   1                     11.669773 49.466308 0.238193      
113                    2          1   1                     70.260456 8.007474 0.012050       
114                    2          1   1                     97.028692 97.965505 0.230064      
115                    2          1   1                     63.063009 45.757282 0.190071      
116                    2          1   1                     78.552063 83.859291 0.129741      
117                    2          1   1                     106.632150 64.495279 0.164563     
118                    2          1   1                     0.600472 9.282470 0.143779        
119                    2          1   1                     45.261711 116.586705 0.011593     
120                    2          1   1                     42.369439 68.499759 0.058983      
121                    2          1   1                     92.901634 60.267319 0.094061      
122                    2          1   1                     88.271233 11.969433 0.245623      
123                    2          1   1                     42.190930 47.769079 0.140425      
124                    2          1   1                     18.540031 115.446747 0.054567     
125                    2          1   1                     63.456797 65.065601 0.088932      
126                    2          1   1                     56.650535 85.422325 0.217081      
127                    2          1   1                     35.580785 28.842742 0.247363      
128                    2          1   1                     105.175844 52.915147 0.041762     
129                    2          1   1                     16.991973 38.725333 0.013933      
130                    2          1   1                     17.014556 41.291268 0.249767      
131                    2          1   1                     96.128564 50.588762 0.115829      
132                    2          1   1                     14.812039 27.172350 0.141181      
133                    2          1   1                     79.831642 14.537760 0.057099      
134                    2          1   1                     14.796859 99.977082 0.199218      
135                    2          1   1                     24.850151 50.545030 0.040514      
136                    2          1   1                     3.564905 98.326333 0.244257       
137                    2          1   1                     102.637838 91.039182 0.243623     
138                    2          1   1                     23.705351 63.925523 0.085121      
139                    2          1   1                     1.550749 84.873286 0.009961       
140                    2          1   1                     72.085900 50.811464 0.245653      
141                    2          1   1                     4.691825 97.045691 0.180270       
142                    2          1   1                     0.556163 26.432872 0.208703       
143                    2          1   1                     57.017235 90.287086 0.234420      
144                    2          1   1                     56.622247 20.293157 0.249358      
145                    2          1   1                     106.876343 101.397349 0.127897    
146                    2          1   1                     45.693416 37.422522 0.177949      
147                    2          1   1                     98.170788 44.954168 0.170030      
148                    2          1   1                     24.028612 30.012932 0.056805      
149                    2          1   1                     1.219321 33.117638 0.166700       
150                    2          1   1                     52.546144 108.141234 0.026747     
151                    2          1   1                     75.641066 22.323056 0.206393      
152                    2          1   1                     24.740381 114.245798 0.042314     
153                    2          1   1                     27.462294 71.585854 0.217365      
154                    2          1   1                     112.152544 12.523311 0.008446     
155                    2          1   1                     26.748168 14.837937 0.012164      
156                    2          1   1                     39.574487 49.901275 0.069998      
157                    2          1   1                     54.899562 8.285387 0.018692       
158                    2          1   1                     64.049109 118.976490 0.144358     
159                    2          1   1                     21.561492 115.023820 0.149926     
160                    2          1   1                     94.133021 16.264943 0.178042      
161                    2          1   1                     67.399760 2.510989 0.217321       
162                    2          1   1                     11.032104 106.208071 0.007024     
163                    2          1   1                     109.963423 0.397187 0.204101      
164                    2          1   1                     70.876083 19.493271 0.136763      
165                    2          1   1                     39.576109 40.063804 0.169031      
166                    2          1   1                     36.883101 104.307327 0.002304     
167                    2          1   1                     31.383947 75.458655 0.049307      
168                    2          1   1                     42.421640 57.062500 0.181659      
169                    2          1   1                     107.545661 96.456670 0.017194     
170                    2          1   1                     59.351426 14.274686 0.047445      
171                    2          1   1                     110.472670 72.688333 0.138377     
172                    2          1   1                     38.854128 76.046380 0.103219      
173                    2          1   1                     64.459840 63.080726 0.126768      
174                    2          1   1                     2.899862 59.023299 0.126928       
175                    2          1   1                     63.500831 27.666466 0.225898      
176                    2          1   1                     43.401934 107.939590 0.139692     
177                    2          1   1                     11.221214 108.790391 0.239362     
178                    2          1   1                     108.933101 107.862350 0.189552    
179                    2          1   1                     116.355545 93.132602 0.012501     
180                    2          1   1                     84.387470 7.437610 0.098086       
181                    2          1   1                     7.092666 79.986762 0.054504       
182                    2          1   1                     18.904507 39.954469 0.229841      
183                    2          1   1                     46.853792 8.712062 0.130091       
184                    2          1   1                     5.660585 5.501878 0.176939        
185                    2          1   1                     2.178712 7.131963 0.221915        
186                    2          1   1                     65.471839 117.366418 0.091781     
187                    2          1   1                     118.741969 53.966099 0.136657     
188                    2          1   1                     60.275663 102.112762 0.203183     
189                    2          1   1                     32.838291 10.688831 0.058722      
190                    2          1   1                     43.721269 52.037450 0.240452      
191                    2          1   1                     14.521414 61.698923 0.229551      
192                    2          1   1                     118.798821 12.691334 0.112134     
193                    2          1   1                     64.675832 92.045554 0.031161      
194                    2          1   1                     72.452240 32.118736 0.117201      
195                    2          1   1                     70.891323 4.645505 0.224250       
196                    2          1   1                     15.319302 89.107700 0.182485      
197                    2          1   1                     54.411765 35.132924 0.171777      
198                    2          1   1                     84.742064 71.526723 0.225458      
199                    2          1   1                     117.804447 1.093464 0.151284      
200                    2          1   1                     92.509658 89.911881 0.203316      
201                    2          1   1                     78.105643 70.909397 0.087702      
202                    2          1   1                     5.171164 10.623468 0.004986       
203                    2          1   1                     51.926154 14.795401 0.123011      
204                    2          1   1                     47.387864 73.493941 0.056428      
205                    2          1   1                     71.647507 109.150004 0.249943     
206                    2          1   1                     24.278509 36.090654 0.129737      
207                    2          1   1                     82.311999 101.567841 0.149770     
208                    2          1   1                     87.557775 28.788845 0.006836      
209                    2          1   1                     40.044316 79.884075 0.241073      
210                    2          1   1                     97.659769 70.216995 0.017394      
211                    2          1   1                     80.457095 78.609645 0.210325      
212                    2          1   1                     116.652914 70.831497 0.090208     
213                    2          1   1                     65.061652 48.104337 0.221797      
214                    2          1   1                     77.311375 17.138392 0.148043      
215                    2          1   1                     111.645311 74.898593 0.243887     
216                    2          1   1                     59.762161 68.949624 0.188707      
217                    2          1   1                     74.292504 91.282557 0.167950      
218                    2          1   1                     117.060008 87.374440 0.062544     
219                    2          1   1                     16.322947 20.674529 0.082201      
220                    2          1   1                     100.215115 49.846798 0.189938     
221                    2          1   1                     86.851792 59.439552 0.140726      
222                    2          1   1                     46.285951 73.472076 0.016758      
223                    2          1   1                     118.811776 62.861183 0.033218     
224                    2          1   1                     38.984050 32.223662 0.243392      
225                    2          1   1                     102.654245 104.121639 0.135536    
226                    2          1   1                     90.234429 82.653897 0.029058      
227                    2          1   1                     69.113742 57.276236 0.300325      
228                    2          1   1                     31.590703 64.597248 0.022918      
229                    2          1   1                     14.705986 15.304500 0.006448      
230                    2          1   1                     39.748127 84.171334 0.207410      
231                    2          1   1                     102.899818 83.659494 0.188093     
232                    2          1   1                     50.058293 85.766158 0.118645      
233                    2          1   1                     63.642143 67.312210 0.111620      
234                    2          1   1                     45.305491 80.085384 0.069126      
235                    2          1   1                     44.882289 25.256615 0.247636      
236                    2          1   1                     72.591492 112.323704 0.161586     
237                    2          1   1                     13.000658 91.787291 0.112604      
238                    2          1   1                     26.797078 5.591244 0.177856       
239                    2          1   1                     62.899615 89.097223 0.158395      
240                    2          1   1                     32.311170 51.460559 0.215735      
241                    2          1   1                     38.964696 28.529153 0.058567      
242                    2          1   1                     45.288213 54.960306 0.205436      
243                    2          1   1                     100.476377 17.043120 0.245891     
244                    2          1   1                     21.927483 75.198806 0.207368      
245                    2          1   1                     21.795214 64.207641 0.173460      
246                    2          1   1                     41.083221 7.293255 0.171942       
247                    2          1   1                     8.299717 44.533264 0.203025       
248                    2          1   1                     103.683335 64.707968 0.002512     
249                    2          1   1                     102.125679 73.343087 0.237554     
250                    2          1   1                     91.104746 24.029865 0.001697      
251                    2          1   1                     0.457743 0.029405 0.038339        
252                    2          1   1                     11.524524 0.056748 0.106661       
253                    2          1   1                     44.293253 21.704534 0.004955      
254                    2          1   1                     37.937445 30.509711 0.006683      
255                    2          1   1                     90.990473 46.404272 0.169431      
256                    2          1   1                     3.897492 115.480197 0.009767      
257                    2          1   1                     46.476326 108.343196 0.180595     
258                    2          1   1                     24.042720 14.890298 0.102167      
259                    2          1   1                     107.273339 21.582596 0.135167     
260                    2          1   1                     83.714169 5.870576 0.191854       
261                    2          1   1                     16.395973 12.203796 0.022491      
262                    2          1   1                     77.708974 93.042250 0.207184      
263                    2          1   1                     107.919869 117.263539 0.132811    
264                    2          1   1                     48.852328 22.667051 0.192540      
265                    2          1   1                     93.919462 96.475337 0.031161      
266                    2          1   1                     85.865047 73.853899 0.243462      
267                    2          1   1                     110.071735 77.755457 0.238298     
268                    2          1   1                     100.140757 36.755024 0.221986     
269                    2          1   1                     78.229855 38.557682 0.061233      
270                    2          1   1                     61.657218 46.290739 0.030741      
271                    2          1   1                     75.694533 110.701870 0.192668     
272                    2          1   1                     70.550662 30.336496 0.234077      
273                    2          1   1                     112.343874 1.890783 0.018717      
274                    2          1   1                     95.333068 107.628454 0.023573     
275                    2          1   1                     84.939446 108.844583 0.166869     
276                    2          1   1                     61.663978 4.287298 0.108944       
277                    2          1   1                     41.275019 97.395032 0.062171      
278                    2          1   1                     74.867681 40.588409 0.219341      
279                    2          1   1                     6.191972 114.645292 0.229977      
280                    2          1   1                     85.598517 67.615727 0.009574      
281                    2          1   1                     116.403695 104.392269 0.053796    
282                    2          1   1                     118.981585 114.710020 0.027633    
283                    2          1   1                     67.541158 81.413023 0.121856      
284                    2          1   1                     85.306050 31.084100 0.249452      
285                    2          1   1                     116.575426 4.397908 0.019020      
286                    2          1   1                     44.278546 4.949574 0.165288       
287                    2          1   1                     6.718405 99.388992 0.214416       
288                    2          1   1                     2.833554 104.404165 0.000062      
289                    2          1   1                     97.892720 72.423804 0.193006      
290                    2          1   1                     19.826542 27.966949 0.149133      
291                    2          1   1                     1.080494 59.292137 0.145284       
292                    2          1   1                     67.825372 77.508013 0.034425      
293                    2          1   1                     6.340596 71.082672 0.121390       
294                    2          1   1                     19.195590 94.254697 0.023732      
295                    2          1   1                     32.003396 58.628204 0.233453      
296                    2          1   1                     113.950364 46.938458 0.171935     
297                    2          1   1                     100.130320 42.896149 0.009205     
298                    2          1   1                     100.544870 1.384532 0.027044      
299                    2          1   1                     115.587766 46.830928 0.017823     
300                    2          1   1                     44.355948 20.371642 0.135765      
301                    2          1   1                     67.312372 32.248027 0.034841      
302                    2          1   1                     78.599346 49.971195 0.001498      
303                    2          1   1                     112.088439 9.555406 0.188841      
304                    2          1   1                     86.561160 27.704235 0.056934      
305                    2          1   1                     24.403024 99.997244 0.237129      
306                    2          1   1                     103.823380 109.576802 0.102968    
307                    2          1   1                     33.865329 73.183596 0.137972      
308                    2          1   1                     11.341542 33.178374 0.060915      
309                    2          1   1                     28.573571 100.039807 0.146858     
310                    2          1   1                     55.047549 14.280677 0.082895      
311                    2          1   1                     80.682414 36.128722 0.161021      
312                    2          1   1                     62.934716 49.619229 0.057997      
313                    2          1   1                     95.843435 89.302649 0.112869      
314                    2          1   1                     92.451669 5.801239 0.127757       
315                    2          1   1                     19.741896 49.191818 0.175331      
316                    2          1   1                     49.925788 103.513166 0.246510     
317                    2          1   1                     41.972669 24.186240 0.226477      
318                    2          1   1                     49.463644 31.596728 0.136416      
319                    2          1   1                     58.289091 57.744106 0.199437      
320                    2          1   1                     43.230671 82.792538 0.021709      
321                    2          1   1                     66.937879 95.803224 0.124005      
322                    2          1   1                     72.354339 56.266473 0.141580      
323                    2          1   1                     42.543938 110.862370 0.052650     
324                    2          1   1                     61.729706 11.813309 0.148473      
325                    2          1   1                     35.604241 100.798815 0.065034     
326                    2          1   1                     17.053046 83.035455 0.037170      
327                    2          1   1                     44.370570 53.477314 0.040386      
328                    2          1   1                     33.831542 90.351067 0.158387      
329                    2          1   1                     6.297474 85.580370 0.214242       
330                    2          1   1                     97.375488 64.049237 0.134850      
331                    2          1   1                     80.979998 116.893166 0.016744     
332                    2          1   1                     5.644801 78.885889 0.153244       
333                    2          1   1                     44.115236 91.374620 0.248952      
334                    2          1   1                     76.337327 1.594285 0.185295       
335                    2          1   1                     48.522287 50.597517 0.200376      
336                    2          1   1                     82.038438 35.589478 0.021435      
337                    2          1   1                     17.648461 102.707674 0.145388     
338                    2          1   1                     40.444463 48.992124 0.164779      
339                    2          1   1                     60.529079 27.206700 0.136329      
340                    2          1   1                     54.073621 30.015877 0.139202      
341                    2          1   1                     115.554569 115.661785 0.133302    
342                    2          1   1                     97.904863 91.578189 0.155198      
343                    2          1   1                     47.661020 110.864955 0.249510     
344                    2          1   1                     69.022493 21.586564 0.241269      
345                    2          1   1                     27.346666 57.569256 0.217653      
346                    2          1   1                     103.056031 108.745768 0.164293    
347                    2          1   1                     108.859494 20.678658 0.216486     
348                    2          1   1                     16.817982 10.940068 0.120210      
349                    2          1   1                     34.271287 23.298159 0.155081      
350                    2          1   1                     30.799465 92.868049 0.152878      
351                    2          1   1                     23.115799 68.246083 0.043967      
352                    2          1   1                     40.890271 69.486419 0.156197      
353                    2          1   1                     59.694687 93.286671 0.209345      
354                    2          1   1                     13.548713 14.981639 0.187378      
355                    2          1   1                     8.550588 59.002041 0.104657       
356                    2          1   1                     66.538979 98.160677 0.164781      
357                    2          1   1                     70.689627 48.364208 0.113868      
358                    2          1   1                     31.155321 49.979240 0.166489      
359                    2          1   1                     71.271667 53.847423 0.175613      
360                    2          1   1                     58.061088 54.474820 0.133517      
361                    2          1   1                     77.626219 59.793530 0.215743      
362                    2          1   1                     81.456867 31.178784 0.093837      
363                    2          1   1                     35.025182 47.198120 0.178828      
364                    2          1   1                     55.739537 67.705989 0.245510      
365                    2          1   1                     1.976720 101.902454 0.137995      
366                    2          1   1                     25.019924 25.556942 0.145306      
367                    2          1   1                     37.215234 58.780700 0.063599      
368                    2          1   1                     77.135774 20.522745 0.131839      
369                    2          1   1                     30.775980 105.843709 0.006857     
370                    2          1   1                     10.440082 65.297601 0.001020      
371                    2          1   1                     15.963853 108.968665 0.005587     
372                    2          1   1                     61.597883 94.797602 0.158184      
373                    2          1   1                     88.332640 105.556547 0.133780     
374                    2          1   1                     0.927539 16.419386 0.245642       
375                    2          1   1                     54.254937 25.688249 0.245920      
376                    2          1   1                     83.718437 30.232590 0.205215      
377                    2          1   1                     51.889687 45.009643 0.308854      
378                    2          1   1                     59.782299 87.035822 0.024031      
379                    2          1   1                     10.209881 77.562629 0.195501      
380                    2          1   1                     47.023573 16.792790 0.122696      
381                    2          1   1                     52.915251 87.193227 0.005574      
382                    2          1   1                     110.873434 2.522657 0.225679      
383                    2          1   1                     107.806906 33.745107 0.237294     
384                    2          1   1                     95.274979 94.507067 0.075472      
385                    2          1   1                     67.193036 17.838522 0.188983      
386                    2          1   1                     59.281421 107.826777 0.092914     
387                    2          1   1                     63.712745 55.806728 0.235658      
388                    2          1   1                     107.915503 111.421551 0.143401    
389                    2          1   1                     88.930983 59.088155 0.245083      
390                    2          1   1                     33.946473 5.833157 0.135739       
391                    2          1   1                     72.628093 115.242143 0.198966     
392                    2          1   1                     56.844946 3.320514 0.186986       
393                    2          1   1                     77.611967 34.507271 0.186153      
394                    2          1   1                     16.631402 92.100758 0.249827      
395                    2          1   1                     105.753372 113.650871 0.104386    
396                    2          1   1                     102.918726 13.281941 0.209155     
397                    2          1   1                     55.481009 36.341948 0.246330      
398                    2          1   1                     30.864171 61.074438 0.016094      
399                    2          1   1                     21.612735 118.657681 0.073921     
400                    2          1   1                     3.865017 82.661598 0.005436       
401                    2          1   1                     98.805118 30.754910 0.011447      
402                    2          1   1                     87.429390 81.373381 0.141173      
403                    2          1   1                     93.955668 27.608248 0.038024      
404                    2          1   1                     42.695108 95.340072 0.072203      
405                    2          1   1                     44.811698 33.386452 0.223321      
406                    2          1   1                     49.657551 111.655907 0.001946     
407                    2          1   1                     112.358272 17.093588 0.117822     
408                    2          1   1                     37.735267 41.566721 0.241420      
409                    2          1   1                     2.124757 95.637917 0.156873       
410                    2          1   1                     90.976238 108.480188 0.016623     
411                    2          1   1                     57.373396 2.343767 0.236211       
412                    2          1   1                     40.442996 72.284757 0.066361      
413                    2          1   1                     51.021674 86.724980 0.013749      
414                    2          1   1                     10.793827 86.080426 0.071963      
415                    2          1   1                     112.024909 105.920788 0.090760    
416                    2          1   1                     114.965150 9.094151 0.243747      
417                    2          1   1                     103.974526 118.980810 0.244183    
418                    2          1   1                     7.451616 6.794385 0.006670        
419                    2          1   1                     99.990624 0.457917 0.238434       
420                    2          1   1                     43.200131 8.064986 0.167728       
421                    2          1   1                     63.321049 52.976359 0.125631      
422                    2          1   1                     77.711635 68.028660 0.241992      
423                    2          1   1                     116.016953 40.630902 0.208493     
424                    2          1   1                     25.392040 28.357724 0.113108      
425                    2          1   1                     102.617464 87.549446 0.007389     
426                    2          1   1                     95.902307 55.518492 0.164056      
427                    2          1   1                     115.479419 39.605014 0.032860     
428                    2          1   1                     43.475230 55.872260 0.121338      
429                    2          1   1                     72.292622 101.037592 0.207451     
430                    2          1   1                     47.940256 90.232740 0.064142      
431                    2          1   1                     19.942323 88.590948 0.204803      
432                    2          1   1                     90.564351 102.935514 0.060035     
433                    2          1   1                     0.614326 8.138373 0.072231        
434                    2          1   1                     46.680426 77.253312 0.060068      
435                    2          1   1                     15.571861 69.733385 0.001189      
436                    2          1   1                     52.186615 53.898392 0.220328      
437                    2          1   1                     70.323999 105.930317 0.211861     
438                    2          1   1                     102.690110 28.424059 0.133044     
439                    2          1   1                     58.693534 26.883559 0.227747      
440                    2          1   1                     27.464801 81.725702 0.034749      
441                    2          1   1                     116.510846 14.428243 0.035830     
442                    2          1   1                     56.798215 99.417578 0.187972      
443                    2          1   1                     97.364709 28.989184 0.247227      
444                    2          1   1                     107.321397 20.339629 0.002519     
445                    2          1   1                     18.618501 6.484555 0.113199       
446                    2          1   1                     33.054721 75.824608 0.110984      
447                    2          1   1                     71.810371 40.662579 0.215177      
448                    2          1   1                     99.999873 95.033992 0.085745      
449                    2          1   1                     16.264637 90.557135 0.014485      
450                    2          1   1                     90.916277 70.488977 0.045350      
451                    2          1   1                     23.238815 55.922392 0.158334      
452                    2          1   1                     10.531253 79.497425 0.244780      
453                    2          1   1                     92.567569 14.452895 0.149054      
454                    2          1   1                     45.969389 52.752706 0.006837      
455                    2          1   1                     80.024270 69.135604 0.219249      
456                    2          1   1                     12.506158 38.094414 0.001053      
457                    2          1   1                     41.814123 12.718287 0.131062      
458                    2          1   1                     94.947878 7.063735 0.023938       
459                    2          1   1                     92.704722 7.247773 0.229867       
460                    2          1   1                     57.223750 68.556878 0.038008      
461                    2          1   1                     9.715640 62.652154 0.248160       
462                    2          1   1                     81.389947 48.146109 0.108649      
463                    2          1   1                     9.266641 53.686217 0.155813       
464                    2          1   1                     28.764815 80.003244 0.216998      
465                    2          1   1                     39.373494 87.912876 0.216515      
466                    2          1   1                     60.937743 59.057256 0.273369      
467                    2          1   1                     16.831948 54.356954 0.156103      
468                    2          1   1                     90.026360 26.413393 0.144629      
469                    2          1   1                     79.723488 17.035187 0.002763      
470                    2          1   1                     96.735294 11.460817 0.245126      
471                    2          1   1                     42.235320 58.164876 0.033492      
472                    2          1   1                     54.660394 74.554014 0.245042      
473                    2          1   1                     108.185518 12.482138 0.031547     
474                    2          1   1                     86.041995 80.374786 0.224556      
475                    2          1   1                     70.469106 92.594563 0.139130      
476                    2          1   1                     4.038077 19.132702 0.237657       
477                    2          1   1                     50.112376 61.160856 0.105166      
478                    2          1   1                     114.970336 76.332458 0.037467     
479                    2          1   1                     56.337719 88.487907 0.165071      
480                    2          1   1                     56.205491 0.417213 0.022957       
481                    2          1   1                     101.884324 111.169172 0.246427    
482                    2          1   1                     110.479984 75.481783 0.004805     
483                    2          1   1                     107.456212 108.644295 0.245092    
484                    2          1   1                     75.624458 65.470497 0.074299      
485                    2          1   1                     93.287040 48.686229 0.205133      
486                    2          1   1                     106.410694 53.690406 0.187708     
487                    2          1   1                     107.489323 48.600894 0.115953     
488                    2          1   1                     34.590791 41.860275 0.134400      
489                    2          1   1                     25.352576 47.349495 0.167883      
490                    2          1   1                     1.212089 6.235314 0.080646        
491                    2          1   1                     17.491690 72.951625 0.243308      
492                    2          1   1                     85.857601 20.581505 0.243310      
493                    2          1   1                     50.519040 69.388680 0.034962      
494                    2          1   1                     23.658952 12.233299 0.070175      
495                    2          1   1                     18.218377 5.310378 0.165903       
496                    2          1   1                     30.169154 97.726504 0.085326      
497                    2          1   1                     84.900306 97.196562 0.246842      
498                    2          1   1                     100.322676 70.778771 0.240626     
499                    2          1   1                     85.888119 83.047860 0.097861      
500                    2          1   1                     3.027576 12.859714 0.096939       
501                    2          1   1                     1.305373 65.652671 0.126894       
502                    2          1   1                     117.294951 114.564721 0.223638    
503                    2          1   1                     65.982271 93.639110 0.138942      
504                    2          1   1                     32.838972 59.768167 0.115559      
505                    2          1   1                     69.239842 114.236492 0.178015     
506                    2          1   1                     11.401994 14.989926 0.052984      
507                    2          1   1                     48.548565 101.898564 0.000095     
508                    2          1   1                     95.916596 14.469113 0.072712      
509                    2          1   1                     111.654448 73.013529 0.014959     
510                    2          1   1                     37.889793 64.188899 0.057009      
511                    2          1   1                     98.465386 118.024196 0.104208     
512                    2          1   1                     76.679473 92.587325 0.190796      
513                    2          1   1                     63.616994 116.277182 0.005990     
514                    2          1   1                     13.945837 88.530005 0.124820      
515                    2          1   1                     57.188701 74.918032 0.192681      
516                    2          1   1                     24.667568 97.102953 0.016096      
517                    2          1   1                     34.119462 104.599907 0.155348     
518                    2          1   1                     78.991268 112.848412 0.163481     
519                    2          1   1                     100.097665 53.422599 0.061500     
520                    2          1   1                     14.168724 10.468993 0.188687      
521                    2          1   1                     102.099574 102.643335 0.077083    
522                    2          1   1                     24.573204 61.058388 0.023990      
523                    2          1   1                     22.480160 79.700917 0.248657      
524                    2          1   1                     40.119319 2.913705 0.071755       
525                    2          1   1                     38.267193 94.759447 0.065170      
526                    2          1   1                     97.786056 34.448126 0.092330      
527                    2          1   1                     40.262874 98.176767 0.155790      
528                    2          1   1                     83.727279 71.106009 0.104549      
529                    2          1   1                     49.278345 44.148767 0.316485      
530                    2          1   1                     19.919231 52.162322 0.200667      
531                    2          1   1                     13.508676 55.989270 0.067504      
532                    2          1   1                     112.880439 37.434024 0.192501     
